song,artist,year,decade,primary_genre,date,weeks_at_number_one,non_consecutive,rating_1,rating_2,rating_3,overall_rating,divisiveness,label,parent_label,cdr_genre,discogs_genre,artist_structure,multiple_lead_vocalists,group_named_after_non_lead_singer,posthumous,artist_place_of_origin,front_person_age,artist_male,artist_white,artist_black,songwriters,songwriters_w_o_interpolation_sample_credits,songwriter_male,songwriter_white,artist_is_a_songwriter,artist_is_only_songwriter,producers,producer_male,producer_white,artist_is_a_producer,artist_is_only_producer,songwriter_is_a_producer,time_signature,keys,simplified_key,bpm,energy,danceability,happiness,loudness_d_b,acousticness,vocally_based,bass_based,guitar_based,piano_keyboard_based,orchestral_strings,horns_winds,accordion,banjo,bongos,clarinet,cowbell,falsetto_vocal,flute_piccolo,handclaps_snaps,harmonica,human_whistling,kazoo,mandolin,pedal_lap_steel,ocarina,saxophone,sitar,trumpet,ukulele,violin,song_structure,rap_verse_in_a_non_rap_song,length_sec,instrumental,instrumental_length_sec,intro_length_sec,vocal_introduction,free_time_vocal_introduction,fade_out,live,cover,sample,interpolation,inspired_by_a_different_song,lyrical_topic,lyrical_narrative,spoken_word,explicit,foreign_language,written_for_a_play,written_for_a_film,written_for_a_t_v_show,associated_with_dance,topped_the_charts_by_multiple_artist,eurovision_entry
Give It To Me,Timbaland ft. Nelly Furtado & Justin Timberlake,2007,2000,Hip Hop,2007-04-21 00:00:00+00:00,2,0,3,6,3,4.0,2.0,Mosley,Vivendi,Hip Hop,Hip Hop;Funk/Soul,1.5,1,0,0,United States;Canada,29.666666666666668,2,2,2.0,"Tim ""Attitude"" Clayton;Nelly Furtado;Danja;Timbaland;Justin Timberlake","Tim ""Attitude"" Clayton;Nelly Furtado;Danja;Timbaland;Justin Timberlake",2.0,2.0,1,0,Timbaland;Danja,1.0,0.0,1.0,0.0,1,Free;4/4,Abm,Abm,111.0,71.0,98.0,82.0,-4.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1,0,236,0,60,25,0,0,0,0,0,0,0,0,Bragging,0,0,1,0,0,0,0,0,0,0
Girlfriend,Avril Lavigne,2007,2000,Rock,2007-05-05 00:00:00+00:00,1,0,7,4,7,6.0,2.0,RCA,Sony,Rock,Rock;Pop,1.0,0,0,0,Canada,22.0,0,1,0.0,Dr. Luke;Avril Lavigne,Dr. Luke;Avril Lavigne,2.0,1.0,1,0,Dr. Luke,1.0,1.0,0.0,0.0,1,4/4,D,D,164.0,96.0,58.0,52.0,-2.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E3,0,216,0,15,0,0,0,0,0,0,0,1,1,Love,0,0,1,0,0,0,0,0,0,0
Makes Me Wonder,Maroon 5,2007,2000,Rock,2007-05-12 00:00:00+00:00,3,1,5,5,4,4.666666666666667,0.6666666666666666,A&M Octone,Vivendi,Rock,Rock;Pop,0.0,0,0,0,United States,28.0,1,1,0.0,Jesse Carmichael;Adam Levine;Mickey Madden,Jesse Carmichael;Adam Levine;Mickey Madden,1.0,1.0,1,1,Mark Endert;Adam Levine;Jesse Carmichael;James Valentine;Matt Flynn;Mickey Madden,1.0,1.0,1.0,0.0,1,4/4,D,D,114.0,85.0,80.0,88.0,-2.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,E3,0,211,0,26,17,0,0,0,0,0,0,0,0,Lost Love;Bad Relationships,0,0,1,0,0,0,0,0,0,0
Buy U a Drank (Shawty Snappin'),T-Pain ft. Yung Joc,2007,2000,Hip Hop,2007-05-26 00:00:00+00:00,1,0,6,7,5,6.0,1.3333333333333333,Nappy Boy;Konvict;Jive,Sony,Hip Hop,Hip Hop,1.5,1,0,0,United States,24.0,1,0,,Al Kapone;Jarvis Griffin;Isaac Hayes;Reginald Jones;Sean P;Lil Scrappy;Yung Joc;Richard Sims;Lil Jon;E-40;T-Pain;Miguel Willis,Jarvis Griffin;Reginald Jones;Yung Joc;Richard Sims;T-Pain;Miguel Willis,1.0,0.0,1,0,"T-Pain;Dee Jay Dana;Thomas ""Tom Cat"" Bennett",1.0,0.0,1.0,0.0,1,4/4,Db,Db,80.0,55.0,69.0,61.0,-8.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,C1V,1,227,0,4,23,1,0,0,0,0,0,1,1,Lust/Sex,0,0,1,0,0,0,0,0,0,0
Umbrella,Rihanna ft. Jay-Z,2007,2000,Funk/Soul,2007-06-09 00:00:00+00:00,7,0,8,7,7,7.333333333333333,0.6666666666666666,Def Jam;SRP,Vivendi,Funk/Soul,Electronic;Hip Hop,1.5,1,0,0,Barbados;United States,28.0,2,0,,Tricky Stewart;The-Dream;Kuk Harrell;Jay-Z,Tricky Stewart;The-Dream;Kuk Harrell;Jay-Z,1.0,0.0,1,0,Tricky Stewart;Kuk Harrell,1.0,0.0,0.0,0.0,1,4/4,Db,Db,174.0,83.0,58.0,57.0,-5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E5V,1,275,0,0,3,1,0,0,0,0,0,0,0,Love,0,0,0,0,0,0,0,0,0,0
Hey There Delilah,Plain White-T's,2007,2000,Pop,2007-07-28 00:00:00+00:00,2,0,9,6,6,7.0,2.0,Fearless;Hollywood,Fearless;Disney,Pop,Rock;Pop,0.0,0,0,0,United States,28.0,1,2,,Tom Higgenson,Tom Higgenson,1.0,1.0,1,1,Ariel Rechtshaid;Sean O'Keefe,1.0,0.0,0.0,0.0,0,4/4,D,D,104.0,37.0,51.0,32.0,-11.0,89.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E2,0,232,0,15,9,0,0,0,0,0,0,0,0,Longing for Love,0,0,0,0,0,0,0,0,0,0
Beautiful Girls,Sean Kingston,2007,2000,Pop,2007-08-11 00:00:00+00:00,4,0,7,6,9,7.333333333333333,2.0,Epic,Sony,Pop,Hip Hop;Pop,1.0,0,0,0,United States,17.0,1,0,,Sean Kingston;Sly Jordan;Ben E. King;Jerry Leiber;Mike Stoller;J.R. Rotem,Sean Kingston;Sly Jordan;J.R. Rotem,1.0,2.0,1,0,J.R. Rotem,1.0,1.0,0.0,0.0,1,4/4,A,A,130.0,65.0,76.0,77.0,-6.0,17.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,C3,0,225,0,0,33,0,0,0,0,0,1,0,1,Longing for Love;Bad Relationships,0,0,1,0,0,0,0,0,0,0
Big Girls Don't Cry,Fergie,2007,2000,Pop,2007-09-08 00:00:00+00:00,1,0,8,5,7,6.666666666666667,2.0,will.i.am;A&M,Vivendi,Pop,Pop,1.0,0,0,0,United States,32.0,0,0,,Toby Gad;Fergie,Toby Gad;Fergie,2.0,2.0,1,0,will.i.am;Ron Fair,1.0,2.0,0.0,0.0,0,4/4,G,G,113.0,64.0,71.0,25.0,-4.0,21.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E1,0,268,0,28,10,0,0,0,0,0,0,0,0,Lost Love,0,0,0,0,0,0,0,0,0,0
Crank That (Soulja Boy),Soulja Boy Tell 'Em,2007,2000,Hip Hop,2007-09-15 00:00:00+00:00,7,1,3,3,6,4.0,2.0,ColliPark;Interscope,Vivendi,Hip Hop,Hip Hop,1.0,0,0,0,United States,17.0,1,0,,Soulja Boy,Soulja Boy,1.0,0.0,1,1,Soulja Boy,1.0,0.0,1.0,1.0,1,4/4,Cm,Cm,140.0,74.0,74.0,80.0,-2.0,52.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1,0,221,0,16,14,0,0,0,0,0,0,0,0,Dancing;Lust/Sex,0,0,1,0,0,0,0,1,0,0
Stronger,Kanye West,2007,2000,Hip Hop,2007-09-29 00:00:00+00:00,1,0,9,8,5,7.333333333333333,2.6666666666666665,Roc-A-Fella,Vivendi,Hip Hop,Electronic;Hip Hop,1.0,0,0,0,United States,30.0,1,0,1.0,Thomas Bangalter;Edwin Birdsong;Mike Dean;Christo Homem;Kanye West,Mike Dean;Kanye West,1.0,2.0,1,0,Kanye West,1.0,0.0,1.0,1.0,1,4/4,Ebm,Ebm,104.0,72.0,62.0,49.0,-8.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C5,0,311,0,86,5,0,0,0,0,0,1,0,1,Bragging;Lust/Sex,0,0,1,0,0,0,0,0,0,0
Kiss Kiss,Chris Brown ft. T-Pain,2007,2000,Hip Hop,2007-11-10 00:00:00+00:00,3,0,6,2,5,4.333333333333333,2.6666666666666665,Jive,Sony,Hip Hop,Hip Hop,1.5,1,0,0,United States,20.5,1,0,1.0,T-Pain;Chris Brown,T-Pain;Chris Brown,1.0,0.0,1,1,T-Pain,1.0,0.0,0.0,0.0,1,4/4,Ebm,Ebm,140.0,66.0,73.0,55.0,-3.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1V,1,250,0,0,27,1,1,0,0,0,0,0,0,Lust/Sex,0,1,1,0,0,0,0,0,0,0
No One,Alicia Keys,2007,2000,Funk/Soul,2007-12-01 00:00:00+00:00,5,0,5,5,3,4.333333333333333,1.3333333333333333,J,Sony,Funk/Soul,Funk/Soul,1.0,0,0,0,United States,26.0,0,0,1.0,Alicia Keys;Krucial;DJ Dirty Harry,Alicia Keys;Krucial;DJ Dirty Harry,2.0,0.0,1,0,Alicia Keys;Krucial,2.0,0.0,1.0,0.0,1,4/4,E,E,90.0,55.0,64.0,17.0,-5.0,2.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E1,0,253,0,36,12,0,0,0,0,0,0,0,0,Longing for Love;Love,0,0,0,0,0,0,0,0,0,0
Low,Flo Rida ft. T-Pain,2008,2000,Pop,2008-01-05 00:00:00+00:00,10,0,6,6,8,6.666666666666667,1.3333333333333333,Atlantic,Warner Bros.,Pop,Hip Hop,1.5,1,0,0,United States,25.5,1,0,1.0,Flo Rida;DJ Montay;Korey Roberson;Howard Simmons;T-Pain,Flo Rida;DJ Montay;Korey Roberson;Howard Simmons;T-Pain,1.0,0.0,1,0,DJ Montay,1.0,0.0,0.0,0.0,1,4/4,Ebm,Ebm,128.0,61.0,92.0,30.0,-6.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1,0,231,0,9,16,0,0,0,0,0,0,0,0,Lust/Sex,0,0,0,0,0,0,0,0,0,0
Love in This Club,Usher ft. Young Jeezy,2008,2000,Electronic/Dance,2008-03-15 00:00:00+00:00,3,0,6,5,6,5.666666666666667,0.6666666666666666,LaFace,Sony,Electronic/Dance,Hip Hop,1.5,1,0,0,United States,29.5,1,0,1.0,Darnell Dalton;Young Jeezy;Polow da Don;Usher;Lamar Taylor;Keith Thomas,Darnell Dalton;Young Jeezy;Polow da Don;Usher;Lamar Taylor;Keith Thomas,1.0,0.0,1,0,Polow da Don,1.0,0.0,0.0,0.0,1,4/4,C,C,140.0,71.0,57.0,35.0,-6.0,6.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,E3V,1,259,0,41,20,1,0,1,0,0,0,0,0,Lust/Sex,0,0,1,0,0,0,0,0,0,0
Bleeding Love,Leona Lewis,2008,2000,Pop,2008-04-05 00:00:00+00:00,4,1,6,7,6,6.333333333333333,0.6666666666666666,Syco;J,Sony,Pop,Electronic;Funk/Soul;Pop,1.0,0,0,0,United Kingdom,23.0,0,0,1.0,Jesse McCartney;Ryan Tedder,Jesse McCartney;Ryan Tedder,1.0,1.0,0,0,Ryan Tedder,1.0,1.0,0.0,0.0,1,4/4,F,F,104.0,66.0,64.0,23.0,-6.0,19.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,E3,0,261,0,44,18,0,0,0,0,0,0,0,0,Lost Love,0,0,0,0,0,0,0,0,0,0
Touch My Body,Mariah Carey,2008,2000,Pop,2008-04-12 00:00:00+00:00,2,0,4,4,5,4.333333333333333,0.6666666666666666,Island,Vivendi,Pop,Electronic;Hip Hop;Pop,1.0,0,0,0,United States,39.0,0,0,1.0,Mariah Carey;Crystile;The-Dream;Tricky Stewart,Mariah Carey;Crystile;The-Dream;Tricky Stewart,2.0,0.0,1,0,Mariah Carey;The-Dream;Tricky Stewart,2.0,0.0,1.0,0.0,1,4/4,D,D,79.0,67.0,71.0,84.0,-8.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C3,0,204,0,12,12,0,0,1,0,0,0,0,0,Lust/Sex,0,0,1,0,0,0,0,0,0,0
Lollipop,Lil Wayne ft. Static Major,2008,2000,Hip Hop,2008-05-03 00:00:00+00:00,5,1,2,6,6,4.666666666666667,2.6666666666666665,Cash Money,Vivendi,Hip Hop,Hip Hop,1.5,1,0,1,United States,29.0,1,1,0.0,Lil Wayne;Static Major;Deezle;Jim Jonsin;Rex Zamor,Lil Wayne;Static Major;Deezle;Jim Jonsin;Rex Zamor,1.0,2.0,1,0,Jim Jonsin,1.0,0.0,0.0,0.0,0,4/4,Dm,Dm,148.0,43.0,83.0,45.0,-9.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1,0,299,0,7,51,0,0,0,0,0,0,0,0,Lust/Sex,0,0,1,0,0,0,0,0,0,0
Take a Bow,Rihanna,2008,2000,Funk/Soul,2008-05-24 00:00:00+00:00,1,0,5,4,6,5.0,1.3333333333333333,Def Jam;SRP,Vivendi,Funk/Soul,Electronic;Pop,1.0,0,0,0,Barbados,20.0,0,0,,Mikkel Eriksen;Tor Hermansen;Ne-Yo,Mikkel Eriksen;Tor Hermansen;Ne-Yo,1.0,2.0,0,0,Mikkel Eriksen;Tor Hermansen;Ne-Yo,1.0,2.0,0.0,0.0,1,4/4,E,E,82.0,47.0,70.0,57.0,-8.0,25.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,E3,0,229,0,6,23,0,0,0,0,0,0,0,0,Infidelity,0,0,0,0,0,0,0,0,0,0
Viva La Vida,Coldplay,2008,2000,Pop,2008-06-28 00:00:00+00:00,1,0,9,5,6,6.666666666666667,2.6666666666666665,Capitol,EMI,Pop,Rock,0.0,0,0,0,United Kingdom,31.0,1,1,0.0,Guy Berryman;Jonny Buckland;Will Champion;Chris Martin,Guy Berryman;Jonny Buckland;Will Champion;Chris Martin,1.0,1.0,1,1,Brian Eno;Markus Dravs;Rik Simpson,1.0,1.0,0.0,0.0,0,4/4,Ab,Ab,138.0,62.0,49.0,42.0,-7.0,10.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,C1,0,242,0,87,16,0,0,0,0,0,0,0,0,Better Times;Sin;Endings/Goodbyes,1,0,0,0,0,0,0,0,0,0
I Kissed a Girl,Katy Perry,2008,2000,Rock,2008-07-05 00:00:00+00:00,7,0,5,6,7,6.0,1.3333333333333333,Capitol,EMI,Rock,Rock;Pop,1.0,0,0,0,United States,23.0,0,1,0.0,Cathy Dennis;Dr. Luke;Max Martin;Katy Perry,Cathy Dennis;Dr. Luke;Max Martin;Katy Perry,2.0,1.0,1,0,Dr. Luke;Benny Blanco,1.0,1.0,0.0,0.0,1,4/4,Am,Am,130.0,76.0,70.0,70.0,-3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,E1,0,179,0,11,3,0,0,0,0,0,0,0,0,Forbidden Love;Lust/Sex,0,0,1,0,0,0,0,0,0,0
Disturbia,Rihanna,2008,2000,Electronic/Dance,2008-08-23 00:00:00+00:00,2,0,5,4,7,5.333333333333333,2.0,Def Jam;SRP,Vivendi,Electronic/Dance,Hip Hop;Funk/Soul;Pop,1.0,0,0,0,Barbados,20.0,0,0,,Rob. A!;Chris Brown;Andre Merritt;Brian Seals,Rob. A!;Chris Brown;Andre Merritt;Brian Seals,1.0,0.0,0,0,Brian Seals;Makeba Reddick,1.0,0.0,0.0,0.0,1,4/4,Bm,Bm,125.0,81.0,71.0,72.0,-5.0,9.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,E3,0,238,0,57,17,1,0,0,0,0,0,0,0,Paranoia;Reslessness;Superstition,0,1,1,0,0,0,0,0,0,0
Whatever You Like,T.I.,2008,2000,Hip Hop,2008-09-06 00:00:00+00:00,7,1,4,3,8,5.0,3.333333333333333,Grand Hustle;Atlantic,Warner Bros.,Hip Hop,Hip Hop,1.0,0,0,0,United States,27.0,1,0,1.0,T.I.;Jim Jonsin;David Siegel,T.I.;Jim Jonsin;David Siegel,1.0,2.0,1,0,Jim Jonsin,1.0,1.0,0.0,0.0,1,4/4,F,F,150.0,69.0,68.0,47.0,-6.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C3,0,249,0,21,12,1,0,1,0,0,1,0,1,Lust/Sex;Materialism,0,1,1,0,0,0,0,0,0,0
So What,P!nk,2008,2000,Rock,2008-09-27 00:00:00+00:00,1,0,5,5,5,5.0,0.0,LaFace,Sony,Rock,Rock;Pop,1.0,0,0,0,United States,29.0,0,1,0.0,Max Martin;Pink;Shellback,Max Martin;Pink;Shellback,2.0,1.0,1,0,Max Martin,1.0,1.0,0.0,0.0,1,4/4,Gbm,Gbm,126.0,87.0,53.0,46.0,-3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E5,0,215,0,22,12,0,0,0,0,0,0,0,0,Lost Love;Empowerment,0,1,1,0,0,0,0,0,0,0
Live Your Life,T.I. ft. Rihanna,2008,2000,Pop,2008-10-18 00:00:00+00:00,6,1,6,5,4,5.0,1.3333333333333333,Grand Hustle;Atlantic,Warner Bros.,Pop,Hip Hop;Pop,1.5,1,0,0,United States;Barbados,24.0,2,0,,Lionel Acker;Dan Bălan;T.I.;Makeba Riddick;Just Blaze,Lionel Acker;T.I.;Makeba Riddick;Just Blaze,2.0,2.0,1,0,Just Blaze,1.0,0.0,0.0,0.0,1,4/4,Bm,Bm,160.0,86.0,38.0,48.0,-3.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E1,0,338,0,0,24,0,0,0,0,0,1,0,1,Empowerment,0,1,1,0,0,0,0,0,0,0
Womanizer,Britney Spears,2008,2000,Electronic/Dance,2008-10-25 00:00:00+00:00,1,0,6,7,3,5.333333333333333,2.6666666666666665,Jive,Sony,Electronic/Dance,Electronic;Pop,1.0,0,0,0,United States,26.0,0,1,0.0,Raphael Akinyemi;Nikeshia Briscoe,Raphael Akinyemi;Nikeshia Briscoe,2.0,0.0,0,0,Nikeshia Briscoe;Dean Beresford;Kamran Main;Ervin Ward;Rapheal Akinyemi,2.0,0.0,0.0,0.0,1,12/8,Dbm,Dbm,139.0,70.0,72.0,24.0,-5.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E1,0,224,0,0,14,0,0,0,0,0,0,0,0,Bad Relationships;Infidelity;Empowerment,0,0,0,0,0,0,0,0,0,0
Single Ladies (Put a Ring on It),Beyoncé,2008,2000,Funk/Soul,2008-12-13 00:00:00+00:00,4,1,7,9,4,6.666666666666667,3.333333333333333,Columbia,Sony,Funk/Soul,Pop,1.0,0,0,0,United States,27.0,0,0,,Kuk Harrell;Beyonce;The-Dream;Tricky Stewart,Kuk Harrell;Beyonce;The-Dream;Tricky Stewart,2.0,0.0,1,0,Beyonce;The-Dream;Tricky Stewart,2.0,0.0,1.0,0.0,1,4/4,E,E,97.0,58.0,43.0,27.0,-5.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,E1,0,193,0,2,3,1,0,0,0,0,0,0,0,Lost Love;Bad Relationships;Empowerment,0,0,0,0,0,0,0,0,0,0
Just Dance,Lady Gaga ft. Colby O'Donis,2009,2000,Electronic/Dance,2009-01-17 00:00:00+00:00,3,0,6,6,6,6.0,0.0,Interscope,Vivendi,Electronic/Dance,Electronic;Pop,1.5,1,0,0,United States,19.5,2,2,,RedOne;Lady Gaga;Akon,RedOne;Lady Gaga;Akon,2.0,2.0,1,0,RedOne,1.0,0.0,0.0,0.0,1,4/4,Dbm,Dbm,119.0,74.0,82.0,75.0,-5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,E1,0,241,0,15,16,0,0,0,0,0,0,0,0,Dancing;Partying,0,0,0,0,0,0,0,0,0,0
My Life Would Suck Without You,Kelly Clarkson,2009,2000,Rock,2009-02-17 00:00:00+00:00,2,0,7,7,4,6.0,2.0,RCA,Sony,Rock,Rock;Pop,1.0,0,0,0,United States,26.0,0,1,0.0,Dr. Luke;Max Martin;Claude Kelly,Dr. Luke;Max Martin;Claude Kelly,1.0,2.0,0,0,Dr. Luke;Max Martin;Claude Kelly,1.0,2.0,0.0,0.0,1,4/4,A,A,145.0,88.0,53.0,42.0,-4.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1,0,211,0,32,15,0,0,0,0,0,0,0,0,Getting Back Together,0,0,0,0,0,0,0,0,0,0
Crack a Bottle,"Eminem, Dr. Dre, & 50 Cent",2009,2000,Hip Hop,2009-02-21 00:00:00+00:00,1,0,2,1,4,2.333333333333333,2.0,Shady,Vivendi,Hip Hop,Hip Hop,0.0,1,0,0,United States,36.333333333333336,1,2,,Mark Batson;50 Cent;Trevor Lawrence Jr.;Eminem;Dawaun Parker;Jean Renard;Dr. Dre,Mark Batson;50 Cent;Trevor Lawrence Jr.;Eminem;Dawaun Parker;Dr. Dre,1.0,1.0,1,0,Dr. Dre,1.0,0.0,1.0,1.0,1,Free;4/4,Dbm,Dbm,170.0,87.0,52.0,39.0,-3.0,9.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1,0,297,0,31,30,0,0,1,0,0,1,0,1,Lust/Sex;Partying,0,1,1,0,0,0,0,0,0,0
Right Round,Flo Rida,2009,2000,Pop,2009-02-28 00:00:00+00:00,6,0,3,3,6,4.0,2.0,Atlantic,Warner Bros.,Pop,Electronic;Hip Hop,1.0,1,0,0,United States,29.0,1,0,1.0,Aaron Bay-Shuck;Bruno Mars;DJ Frank E;Dr. Luke;Flo Rida;Kool Kojack;Michael Percy;Peter Burns;Philip Lawrence;Stephen Coy;Timothy Lever,Aaron Bay-Shuck;Bruno Mars;DJ Frank E;Dr. Luke;Flo Rida;Kool Kojack;Philip Lawrence,1.0,2.0,1,0,Dr. Luke;Kool Kojack,1.0,1.0,0.0,0.0,1,4/4,Am,Am,125.0,67.0,72.0,71.0,-7.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E5,0,204,0,10,8,0,0,0,0,0,0,1,1,Lust/Sex,0,0,1,0,0,0,0,0,0,0
Poker Face,Lady Gaga,2009,2000,Electronic/Dance,2009-04-11 00:00:00+00:00,1,0,8,8,5,7.0,2.0,Interscope,Vivendi,Electronic/Dance,Electronic;Pop,1.0,0,0,0,United States,23.0,0,1,0.0,Lady Gaga;RedOne,Lady Gaga;RedOne,2.0,2.0,1,0,RedOne,1.0,0.0,0.0,0.0,1,4/4,Abm,Abm,119.0,81.0,85.0,79.0,-5.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1,0,237,0,31,24,0,0,0,0,0,0,0,0,Lust/Sex,0,0,1,0,0,0,0,0,0,0
Boom Boom Pow,The Black Eyed Peas,2009,2000,Electronic/Dance,2009-04-18 00:00:00+00:00,12,0,3,5,5,4.333333333333333,1.3333333333333333,Interscope,Vivendi,Electronic/Dance,Pop,0.0,1,0,0,United States,34.0,2,0,1.0,will.i.am;Fergie;Taboo;apl.de.ap,will.i.am;Fergie;Taboo;apl.de.ap;,2.0,0.0,1,1,will.i.am;John Baptiste;Poet Name Life,1.0,0.0,1.0,0.0,1,Free;4/4,Am,Am,130.0,84.0,62.0,38.0,-6.0,12.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,0,252,0,72,14,0,0,1,0,0,1,0,1,Dancing;Partying;Bragging,0,0,1,0,0,0,0,0,0,0
I Gotta Feeling,The Black Eyed Peas,2009,2000,Electronic/Dance,2009-07-11 00:00:00+00:00,14,0,7,4,3,4.666666666666667,2.6666666666666665,Interscope,Vivendi,Electronic/Dance,Electronic;Hip Hop;Pop,0.0,1,0,0,United States,34.0,2,0,1.0,will.i.am;Fergie;Taboo;apl.de.ap;David Guetta;Frédéric Riesterer,will.i.am;Fergie;Taboo;apl.de.ap;David Guetta;Frédéric Riesterer,2.0,2.0,1,0,David Guetta;Frédéric Riesterer,1.0,1.0,0.0,0.0,1,4/4,G,G,128.0,77.0,74.0,61.0,-6.0,9.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,F,0,289,0,28,28,0,0,0,0,0,0,0,0,Partying,0,0,0,0,0,0,0,0,0,0
Down,Jay Sean ft. Lil Wayne,2009,2000,Electronic/Dance,2009-10-17 00:00:00+00:00,2,1,5,4,4,4.333333333333333,0.6666666666666666,Cash Money,Vivendi,Electronic/Dance,Electronic;Hip Hop;Pop,1.5,1,0,0,United Kingdom,27.5,1,0,,Lil Wayne;Jared Cotter;Jay Sean;Bobby Bass;J-Remy,Lil Wayne;Jared Cotter;Jay Sean;Bobby Bass;J-Remy,1.0,0.0,1,0,Bobby Bass;J-Remy,1.0,0.0,0.0,0.0,1,4/4,D,D,132.0,68.0,73.0,73.0,-4.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,C3V,1,212,0,9,4,0,0,0,0,0,0,0,0,Lust/Sex,0,0,0,0,0,0,0,0,0,0
3,Britney Spears,2009,2000,Electronic/Dance,2009-10-24 00:00:00+00:00,1,0,2,3,4,3.0,1.3333333333333333,Jive,Sony,Electronic/Dance,Electronic;Pop,1.0,0,0,0,United States,27.0,0,1,0.0,Max Martin;Shellback;Tiffany Amber,Max Martin;Shellback;Tiffany Amber,2.0,1.0,0,0,Max Martin;Shellback;John Hanes,1.0,1.0,0.0,0.0,1,4/4,Fm,Fm,135.0,71.0,70.0,79.0,-2.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E3,0,205,0,25,0,0,0,0,0,0,0,1,1,Lust/Sex,0,0,1,0,0,0,0,0,0,0
